RHEA_ID	DIRECTION	MASTER_ID	ID
14313	UN	14313	GO:0030737
14325	UN	14325	GO:0047208
14329	UN	14329	GO:0004648
14333	UN	14333	GO:0047396
14337	UN	14337	GO:0047368
14341	UN	14341	GO:0050439
14345	UN	14345	GO:0004837
14349	UN	14349	GO:0004381
14353	UN	14353	GO:0033982
14357	UN	14357	GO:0008531
14365	UN	14365	GO:0050386
14369	UN	14369	GO:0008967
14377	UN	14377	GO:0047562
14381	UN	14381	GO:0047107
14385	UN	14385	GO:0047874
14389	UN	14389	GO:0008532
14397	UN	14397	GO:0018800
14401	UN	14401	GO:0047743
14405	UN	14405	GO:0047935
14409	UN	14409	GO:0047800
14413	UN	14413	GO:0018583
14417	UN	14417	GO:0004468
14421	UN	14421	GO:0047415
14425	UN	14425	GO:0016308
14429	UN	14429	GO:0015421
14433	UN	14433	GO:0004810
14437	UN	14437	GO:0050029
14445	UN	14445	GO:0004630
14457	UN	14457	GO:0050442
14461	UN	14461	GO:0047249
14465	UN	14465	GO:0004401
14469	UN	14469	GO:0047102
14473	UN	14473	GO:0102758
14477	UN	14477	GO:0070991
14481	UN	14481	GO:0043716
14489	UN	14489	GO:0004113
14493	UN	14493	GO:0047407
14497	UN	14497	GO:0050238
14501	UN	14501	GO:0047982
14505	UN	14505	GO:0050337
14513	UN	14513	GO:0050566
14521	UN	14521	GO:0047924
14525	UN	14525	GO:0050448
14529	UN	14529	GO:0047345
14533	UN	14533	GO:0047789
14537	UN	14537	GO:0050239
14541	UN	14541	GO:0033882
14545	UN	14545	GO:0008936
14549	UN	14549	GO:0018775
14553	UN	14553	GO:0047740
14557	UN	14557	GO:0050247
14561	UN	14561	GO:0050199
14569	UN	14569	GO:0050215
14573	UN	14573	GO:0008872
14581	UN	14581	GO:0016656
14597	UN	14597	GO:0050520
14601	UN	14601	GO:0050067
14605	UN	14605	GO:0047260
14609	UN	14609	GO:0032115
14613	UN	14613	GO:0015411
14617	UN	14617	GO:0050452
14621	UN	14621	GO:0000250
14625	UN	14625	GO:0050103
14629	UN	14629	GO:0003991
14637	UN	14637	GO:0033870
14653	UN	14653	GO:0004114
14657	UN	14657	GO:0004751
14665	UN	14665	GO:0008892
14669	UN	14669	GO:0008886
14673	UN	14673	GO:0015426
14685	UN	14685	GO:0047645
14689	UN	14689	GO:0018622
14693	UN	14693	GO:0004166
14697	UN	14697	GO:0047886
14705	UN	14705	GO:0050451
14709	UN	14709	GO:0004769
14713	UN	14713	GO:0050288
14717	UN	14717	GO:0003849
14721	UN	14721	GO:0050404
14729	UN	14729	GO:0004332
14733	UN	14733	GO:0015445
14737	UN	14737	GO:0047805
14741	UN	14741	GO:0047582
14749	UN	14749	GO:0018582
14761	UN	14761	GO:0004758
14765	UN	14765	GO:0050248
14769	UN	14769	GO:0018535
14773	UN	14773	GO:0050631
14777	UN	14777	GO:0003876
14781	UN	14781	GO:0042410
14785	UN	14785	GO:0050265
14789	UN	14789	GO:0017176
14793	UN	14793	GO:0047550
14797	UN	14797	GO:0008673
14801	UN	14801	GO:0004618
14805	UN	14805	GO:0008787
14809	UN	14809	GO:0030736
14813	UN	14813	GO:0047463
14817	UN	14817	GO:0016034
14821	UN	14821	GO:0008733
14825	UN	14825	GO:0033702
14829	UN	14829	GO:0004124
14833	UN	14833	GO:0140643
14837	UN	14837	GO:0047969
14841	UN	14841	GO:0009905
14849	UN	14849	GO:0047660
14853	UN	14853	GO:0018787
14857	UN	14857	GO:0047721
14861	UN	14861	GO:0050158
14865	UN	14865	GO:0030738
14873	UN	14873	GO:0047018
14877	UN	14877	GO:0004349
14881	UN	14881	GO:0050445
14889	UN	14889	GO:0034016
14893	UN	14893	GO:0047831
14901	UN	14901	GO:0050449
14905	UN	14905	GO:0004044
14909	UN	14909	GO:0047939
14913	UN	14913	GO:0047667
14921	UN	14921	GO:0047215
14925	UN	14925	GO:0050088
14929	UN	14929	GO:0047035
14945	UN	14945	GO:0046509
14949	UN	14949	GO:0047123
14961	UN	14961	GO:0018738
14965	UN	14965	GO:0003998
14969	UN	14969	GO:0030798
14973	UN	14973	GO:0047689
14977	UN	14977	GO:0047768
14981	UN	14981	GO:0047045
14985	UN	14985	GO:0047677
14993	UN	14993	GO:0004312
14997	UN	14997	GO:0047845
15001	UN	15001	GO:0050287
15009	UN	15009	GO:0004146
15013	UN	15013	GO:0016844
15021	UN	15021	GO:0047205
15029	UN	15029	GO:0046029
15033	UN	15033	GO:0050237
15037	UN	15037	GO:0030750
15041	UN	15041	GO:0047853
15045	UN	15045	GO:0004148
15049	UN	15049	GO:0047917
15053	UN	15053	GO:0004644
15061	UN	15061	GO:0140618
15065	UN	15065	GO:0047618
15073	UN	15073	GO:0047404
15077	UN	15077	GO:0050167
15081	UN	15081	GO:0043758
15085	UN	15085	GO:0008456
15089	UN	15089	GO:0047809
15093	UN	15093	GO:0004838
15097	UN	15097	GO:0030409
15101	UN	15101	GO:0008836
15105	UN	15105	GO:0033803
15109	UN	15109	GO:0047000
15117	UN	15117	GO:0046917
15121	UN	15121	GO:0047362
15125	UN	15125	GO:0015019
15129	UN	15129	GO:0018674
15133	UN	15133	GO:0004352
15137	UN	15137	GO:0008868
15141	UN	15141	GO:0018695
15145	UN	15145	GO:0047471
15153	UN	15153	GO:0047250
15169	UN	15169	GO:0009017
15173	UN	15173	GO:0050137
15177	UN	15177	GO:0004622
15181	UN	15181	GO:0015607
15185	UN	15185	GO:0008791
15189	UN	15189	GO:0047111
15193	UN	15193	GO:0008832
15197	UN	15197	GO:0009007
15201	UN	15201	GO:0030773
15205	UN	15205	GO:0047430
15209	UN	15209	GO:0009027
15213	UN	15213	GO:0004149
15217	UN	15217	GO:0004173
15221	UN	15221	GO:0008715
15225	UN	15225	GO:0008879
15229	UN	15229	GO:0004475
15233	UN	15233	GO:0050421
15237	UN	15237	GO:0015047
15241	UN	15241	GO:0050597
15245	UN	15245	GO:0047372
15249	UN	15249	GO:0047913
15253	UN	15253	GO:0047613
15265	UN	15265	GO:0033856
15273	UN	15273	GO:0047309
15277	UN	15277	GO:0019799
15281	UN	15281	GO:0047750
15285	UN	15285	GO:0009824
15289	UN	15289	GO:0047517
15297	UN	15297	GO:0046525
15301	UN	15301	GO:0047674
15305	UN	15305	GO:0008802
15309	UN	15309	GO:0050620
15313	UN	15313	GO:0008851
15317	UN	15317	GO:0047539
15321	UN	15321	GO:0047082
15325	UN	15325	GO:0004366
15337	UN	15337	GO:0033880
15341	UN	15341	GO:0051116
15345	UN	15345	GO:0050367
15349	UN	15349	GO:0004358
15361	UN	15361	GO:0047283
15369	UN	15369	GO:0047072
15373	UN	15373	GO:0030778
15377	UN	15377	GO:0071518
15381	UN	15381	GO:0008127
15385	UN	15385	GO:0047558
15389	UN	15389	GO:0004016
15393	UN	15393	GO:0008837
15397	UN	15397	GO:0018834
15401	UN	15401	GO:0004581
15409	UN	15409	GO:0047177
15413	UN	15413	GO:0008730
15417	UN	15417	GO:0033730
15421	UN	15421	GO:0004467
15425	UN	15425	GO:0051989
15437	UN	15437	GO:0050062
15445	UN	15445	GO:0047766
15449	UN	15449	GO:0004411
15453	UN	15453	GO:0052730
15457	UN	15457	GO:0018504
15461	UN	15461	GO:0008467
15469	UN	15469	GO:0003949
15473	UN	15473	GO:0033835
15477	UN	15477	GO:0033874
15481	UN	15481	GO:0004372
15485	UN	15485	GO:0004409
15489	UN	15489	GO:0033716
15497	UN	15497	GO:0047311
15501	UN	15501	GO:0004355
15505	UN	15505	GO:0043718
15509	UN	15509	GO:0003830
15513	UN	15513	GO:0050317
15517	UN	15517	GO:0047871
15521	UN	15521	GO:0004379
15529	UN	15529	GO:0047709
15541	UN	15541	GO:0047254
15545	UN	15545	GO:0047776
15549	UN	15549	GO:0046570
15553	UN	15553	GO:0004441
15557	UN	15557	GO:0015413
15561	UN	15561	GO:0047146
15565	UN	15565	GO:0004046
15573	UN	15573	GO:0017096
15577	UN	15577	GO:0045437
15581	UN	15581	GO:0047164
15589	UN	15589	GO:0047320
15601	UN	15601	GO:0043785
15605	UN	15605	GO:0050283
15609	UN	15609	GO:0004749
15613	UN	15613	GO:0043115
15617	UN	15617	GO:0047726
15621	UN	15621	GO:0016263
15629	UN	15629	GO:0004507
15633	UN	15633	GO:0008687
15641	UN	15641	GO:0008948
15645	UN	15645	GO:0050142
15653	UN	15653	GO:0003873
15657	UN	15657	GO:0018521
15661	UN	15661	GO:0047183
15669	UN	15669	GO:0046404
15673	UN	15673	GO:0047603
15677	UN	15677	GO:0047588
15681	UN	15681	GO:0018480
15689	UN	15689	GO:0033983
15705	UN	15705	GO:0033789
15709	UN	15709	GO:0033834
15713	UN	15713	GO:0008870
15721	UN	15721	GO:0047960
15725	UN	15725	GO:0033992
15729	UN	15729	GO:0008866
15733	UN	15733	GO:0033791
15737	UN	15737	GO:0047799
15741	UN	15741	GO:0018502
15745	UN	15745	GO:0047725
15749	UN	15749	GO:0033720
15753	UN	15753	GO:0004019
15761	UN	15761	GO:0004412
15773	UN	15773	GO:0004371
15777	UN	15777	GO:0047383
15781	UN	15781	GO:0050368
15789	UN	15789	GO:0050037
15793	UN	15793	GO:0106277
15797	UN	15797	GO:0106276
15801	UN	15801	GO:0004623
15805	UN	15805	GO:0004141
15809	UN	15809	GO:0034008
15813	UN	15813	GO:0047716
15817	UN	15817	GO:0004733
15821	UN	15821	GO:0050622
15829	UN	15829	GO:0047524
15833	UN	15833	GO:0047579
15837	UN	15837	GO:0047148
15841	UN	15841	GO:0004345
15845	UN	15845	GO:0047265
15861	UN	15861	GO:0047630
15865	UN	15865	GO:0140382
15869	UN	15869	GO:0047810
15873	UN	15873	GO:0033840
15877	UN	15877	GO:0019163
15885	UN	15885	GO:0050039
15889	UN	15889	GO:0004359
15893	UN	15893	GO:0016852
15897	UN	15897	GO:0047573
15901	UN	15901	GO:0004619
15905	UN	15905	GO:0047564
15909	UN	15909	GO:0000908
15913	UN	15913	GO:0009030
15917	UN	15917	GO:0047640
15921	UN	15921	GO:0046480
15925	UN	15925	GO:0047855
15929	UN	15929	GO:0047424
15933	UN	15933	GO:0052661
15941	UN	15941	GO:0008777
15949	UN	15949	GO:0047049
15953	UN	15953	GO:0047633
15957	UN	15957	GO:0008789
15961	UN	15961	GO:0047239
15965	UN	15965	GO:0047391
15969	UN	15969	GO:0050610
15973	UN	15973	GO:0004304
15977	UN	15977	GO:0050419
15981	UN	15981	GO:0004014
15985	UN	15985	GO:0008863
15989	UN	15989	GO:0004420
16001	UN	16001	GO:0062154
16005	UN	16005	GO:0008867
16009	UN	16009	GO:0047900
16013	UN	16013	GO:0004820
16021	UN	16021	GO:0050163
16025	UN	16025	GO:0033809
16029	UN	16029	GO:0047972
16037	UN	16037	GO:0009032
16041	UN	16041	GO:0047515
16049	UN	16049	GO:0051073
16053	UN	16053	GO:0047244
16057	UN	16057	GO:0008454
16061	UN	16061	GO:0047389
16065	UN	16065	GO:0048244
16073	UN	16073	GO:0047432
16081	UN	16081	GO:0047382
16085	UN	16085	GO:0047480
16089	UN	16089	GO:0052732
16097	UN	16097	GO:0018773
16101	UN	16101	GO:0047756
16109	UN	16109	GO:0003872
16113	UN	16113	GO:0033787
16117	UN	16117	GO:0030729
16121	UN	16121	GO:0004157
16125	UN	16125	GO:0008865
16129	UN	16129	GO:0050236
16145	UN	16145	GO:0030338
16149	UN	16149	GO:0047280
16153	UN	16153	GO:0008131
16165	UN	16165	GO:0050361
16169	UN	16169	GO:0004356
16173	UN	16173	GO:0050474
16177	UN	16177	GO:0001758
16181	UN	16181	GO:0030757
16185	UN	16185	GO:0004029
16189	UN	16189	GO:0003868
16197	UN	16197	GO:0008691
16201	UN	16201	GO:0008696
16209	UN	16209	GO:0043778
16213	UN	16213	GO:0050508
16217	UN	16217	GO:0050021
16221	UN	16221	GO:0001888
16225	UN	16225	GO:0019874
16229	UN	16229	GO:0004605
16233	UN	16233	GO:0008677
16237	UN	16237	GO:0003755
16241	UN	16241	GO:0016157
16245	UN	16245	GO:0047166
16249	UN	16249	GO:0047938
16253	UN	16253	GO:0018507
16257	UN	16257	GO:0033832
16265	UN	16265	GO:0047083
16269	UN	16269	GO:0050446
16273	UN	16273	GO:0047493
16277	UN	16277	GO:0050302
16281	UN	16281	GO:0047333
16285	UN	16285	GO:0047830
16289	UN	16289	GO:0047877
16297	UN	16297	GO:0047024
16305	UN	16305	GO:0047994
16309	UN	16309	GO:0047742
16313	UN	16313	GO:0047377
16325	UN	16325	GO:0047350
16333	UN	16333	GO:0050519
16337	UN	16337	GO:0016711
16341	UN	16341	GO:0004631
16349	UN	16349	GO:0047143
16353	UN	16353	GO:0050322
16357	UN	16357	GO:0000104
16361	UN	16361	GO:0047534
16365	UN	16365	GO:0050318
16369	UN	16369	GO:0008720
16373	UN	16373	GO:0004594
16377	UN	16377	GO:0050619
16381	UN	16381	GO:0050019
16393	UN	16393	GO:0004453
16397	UN	16397	GO:0047937
16405	UN	16405	GO:0047027
16409	UN	16409	GO:0050624
16421	UN	16421	GO:0033726
16425	UN	16425	GO:0018467
16429	UN	16429	GO:0008764
16441	UN	16441	GO:0050568
16449	UN	16449	GO:0047663
16453	UN	16453	GO:0018803
16465	UN	16465	GO:0047051
16469	UN	16469	GO:0033877
16473	UN	16473	GO:0047796
16481	UN	16481	GO:0030410
16485	UN	16485	GO:0047483
16489	UN	16489	GO:0050224
16493	UN	16493	GO:0047393
16497	UN	16497	GO:0052907
16501	UN	16501	GO:0047395
16505	UN	16505	GO:0008813
16509	UN	16509	GO:0046564
16513	UN	16513	GO:0050040
16517	UN	16517	GO:0019147
16521	UN	16521	GO:0008860
16525	UN	16525	GO:0008671
16529	UN	16529	GO:0004780
16533	UN	16533	GO:0016262
16537	UN	16537	GO:0033885
16545	UN	16545	GO:0033608
16557	UN	16557	GO:0001760
16565	UN	16565	GO:0008110
16569	UN	16569	GO:0008475
16577	UN	16577	GO:0003877
16581	UN	16581	GO:0004130
16585	UN	16585	GO:0016992
16589	UN	16589	GO:0033757
16593	UN	16593	GO:0030761
16601	UN	16601	GO:0008797
16605	UN	16605	GO:0050457
16609	UN	16609	GO:0003999
16613	UN	16613	GO:0004060
16617	UN	16617	GO:0050045
16621	UN	16621	GO:0047132
16625	UN	16625	GO:0047986
16629	UN	16629	GO:0050083
16633	UN	16633	GO:0008479
16637	UN	16637	GO:0004100
16641	UN	16641	GO:0030339
16649	UN	16649	GO:0050593
16653	UN	16653	GO:0008873
16657	UN	16657	GO:0047724
16661	UN	16661	GO:0033846
16665	UN	16665	GO:0047977
16669	UN	16669	GO:0004854
16673	UN	16673	GO:0033978
16677	UN	16677	GO:0033723
16685	UN	16685	GO:0047872
16689	UN	16689	GO:0004346
16693	UN	16693	GO:0018851
16697	UN	16697	GO:0047122
16709	UN	16709	GO:0004510
16713	UN	16713	GO:0050273
16721	UN	16721	GO:0030268
16725	UN	16725	GO:0008962
16729	UN	16729	GO:0047115
16733	UN	16733	GO:0050159
16737	UN	16737	GO:0018624
16741	UN	16741	GO:0003846
16745	UN	16745	GO:0047097
16749	UN	16749	GO:0047400
16757	UN	16757	GO:0015042
16765	UN	16765	GO:0050085
16769	UN	16769	GO:0047933
16773	UN	16773	GO:0047915
16777	UN	16777	GO:0008556
16781	UN	16781	GO:0047617
16785	UN	16785	GO:0016430
16789	UN	16789	GO:0003973
16793	UN	16793	GO:0004633
16801	UN	16801	GO:0008476
16805	UN	16805	GO:0045442
16809	UN	16809	GO:0046421
16825	UN	16825	GO:0004849
16829	UN	16829	GO:0004031
16833	UN	16833	GO:0004602
16837	UN	16837	GO:0047586
16841	UN	16841	GO:0030788
16845	UN	16845	GO:0036440
16853	UN	16853	GO:0004018
16857	UN	16857	GO:0015667
16861	UN	16861	GO:0004015
16865	UN	16865	GO:0033814
16869	UN	16869	GO:0050473
16873	UN	16873	GO:0047151
16877	UN	16877	GO:0004782
16881	UN	16881	GO:0004792
16885	UN	16885	GO:0047278
16889	UN	16889	GO:0047317
16893	UN	16893	GO:0030760
16897	UN	16897	GO:0047197
16901	UN	16901	GO:0033816
16909	UN	16909	GO:0047959
16913	UN	16913	GO:0003882
16917	UN	16917	GO:0018663
16921	UN	16921	GO:0030144
16925	UN	16925	GO:0042409
16929	UN	16929	GO:0050156
16933	UN	16933	GO:0008660
16937	UN	16937	GO:0047649
16941	UN	16941	GO:0047608
16945	UN	16945	GO:0004047
16949	UN	16949	GO:0050112
16953	UN	16953	GO:0043825
16957	UN	16957	GO:0047555
16961	UN	16961	GO:0061929
16965	UN	16965	GO:0050551
16969	UN	16969	GO:0008830
16973	UN	16973	GO:0047546
16977	UN	16977	GO:0050628
16989	UN	16989	GO:0016158
16997	UN	16997	GO:0033873
17001	UN	17001	GO:0033972
17005	UN	17005	GO:0047940
17009	UN	17009	GO:0008756
17013	UN	17013	GO:0050188
17017	UN	17017	GO:0004742
17021	UN	17021	GO:0047304
17025	UN	17025	GO:0050038
17029	UN	17029	GO:0004038
17033	UN	17033	GO:0018509
17037	UN	17037	GO:0047019
17041	UN	17041	GO:0047627
17053	UN	17053	GO:0004801
17057	UN	17057	GO:0047175
17061	UN	17061	GO:0018662
17065	UN	17065	GO:0004496
17073	UN	17073	GO:0047784
17077	UN	17077	GO:0047866
17081	UN	17081	GO:0050630
17089	UN	17089	GO:0008675
17093	UN	17093	GO:0004436
17097	UN	17097	GO:0050178
17101	UN	17101	GO:0047619
17105	UN	17105	GO:0102130
17113	UN	17113	GO:0047387
17117	UN	17117	GO:0047943
17121	UN	17121	GO:0050068
17125	UN	17125	GO:0050406
17129	UN	17129	GO:0004642
17133	UN	17133	GO:0050369
17137	UN	17137	GO:0004796
17141	UN	17141	GO:0047303
17145	UN	17145	GO:0047525
17153	UN	17153	GO:0047733
17157	UN	17157	GO:0004111
17161	UN	17161	GO:0018774
17165	UN	17165	GO:0047342
17173	UN	17173	GO:0008884
17177	UN	17177	GO:0008458
17181	UN	17181	GO:0047646
17185	UN	17185	GO:0003920
17193	UN	17193	GO:0016316
17197	UN	17197	GO:0018490
17201	UN	17201	GO:0047449
17205	UN	17205	GO:0047366
17209	UN	17209	GO:0043792
17213	UN	17213	GO:0008761
17221	UN	17221	GO:0008460
17225	UN	17225	GO:0047595
17229	UN	17229	GO:0004026
17233	UN	17233	GO:0008736
17237	UN	17237	GO:0003919
17241	UN	17241	GO:0047658
17245	UN	17245	GO:0047561
17257	UN	17257	GO:0050596
17261	UN	17261	GO:0004065
17265	UN	17265	GO:0047614
17269	UN	17269	GO:0030769
17273	UN	17273	GO:0047106
17277	UN	17277	GO:0004456
17281	UN	17281	GO:0033990
17289	UN	17289	GO:0004331
17293	UN	17293	GO:0043818
17297	UN	17297	GO:0047553
17301	UN	17301	GO:0047323
17305	UN	17305	GO:0016403
17309	UN	17309	GO:0004064
17313	UN	17313	GO:0004821
17317	UN	17317	GO:0046408
17321	UN	17321	GO:0030772
17325	UN	17325	GO:0008666
17329	UN	17329	GO:0047500
17333	UN	17333	GO:0050447
17337	UN	17337	GO:0018577
17341	UN	17341	GO:0000140
17345	UN	17345	GO:0047511
17357	UN	17357	GO:0016972
17361	UN	17361	GO:0033970
17365	UN	17365	GO:0015410
17369	UN	17369	GO:0047967
17373	UN	17373	GO:0052727
17381	UN	17381	GO:0050058
17389	UN	17389	GO:0047038
17393	UN	17393	GO:0050077
17397	UN	17397	GO:0004316
17401	UN	17401	GO:0047584
17405	UN	17405	GO:0030771
17409	UN	17409	GO:0030794
17417	UN	17417	GO:0045127
17425	UN	17425	GO:0050243
17429	UN	17429	GO:0047030
17433	UN	17433	GO:0008812
17437	UN	17437	GO:0018852
17441	UN	17441	GO:0047801
17445	UN	17445	GO:0008901
17453	UN	17453	GO:0004637
17461	UN	17461	GO:0050278
17465	UN	17465	GO:0030596
17469	UN	17469	GO:0047173
17473	UN	17473	GO:0003934
17477	UN	17477	GO:0046025
17489	UN	17489	GO:0018620
17493	UN	17493	GO:0047955
17501	UN	17501	GO:0050529
17505	UN	17505	GO:0047412
17509	UN	17509	GO:0050334
17517	UN	17517	GO:0008421
17521	UN	17521	GO:0050567
17525	UN	17525	GO:0018750
17533	UN	17533	GO:0008793
17537	UN	17537	GO:0047773
17541	UN	17541	GO:0047682
17545	UN	17545	GO:0032542
17549	UN	17549	GO:0004481
17553	UN	17553	GO:0050154
17557	UN	17557	GO:0047673
17561	UN	17561	GO:0003990
17565	UN	17565	GO:0030741
17569	UN	17569	GO:0047128
17573	UN	17573	GO:0030770
17577	UN	17577	GO:0008712
17581	UN	17581	GO:0050538
17589	UN	17589	GO:0047636
17593	UN	17593	GO:0047316
17597	UN	17597	GO:0050087
17601	UN	17601	GO:0019150
17605	UN	17605	GO:0004835
17617	UN	17617	GO:0004464
17621	UN	17621	GO:0047775
17625	UN	17625	GO:0047827
17633	UN	17633	GO:0004566
17637	UN	17637	GO:0051007
17641	UN	17641	GO:0008792
17653	UN	17653	GO:0004311
17657	UN	17657	GO:0016287
17661	UN	17661	GO:0004775
17665	UN	17665	GO:0033819
17669	UN	17669	GO:0050091
17673	UN	17673	GO:0030755
17677	UN	17677	GO:0047414
17681	UN	17681	GO:0008442
17685	UN	17685	GO:0050382
17689	UN	17689	GO:0033876
17697	UN	17697	GO:0050332
17701	UN	17701	GO:0047925
17713	UN	17713	GO:0047055
17717	UN	17717	GO:0000823
17721	UN	17721	GO:0004466
17725	UN	17725	GO:0047547
17729	UN	17729	GO:0034736
17733	UN	17733	GO:0050476
17737	UN	17737	GO:0004764
17741	UN	17741	GO:0052734
17745	UN	17745	GO:0003945
17749	UN	17749	GO:0018523
17753	UN	17753	GO:0043768
17757	UN	17757	GO:0050095
17761	UN	17761	GO:0047681
17765	UN	17765	GO:0004082
17769	UN	17769	GO:0019133
17773	UN	17773	GO:0004817
17777	UN	17777	GO:0003847
17781	UN	17781	GO:0008463
17785	UN	17785	GO:0004351
17789	UN	17789	GO:0030784
17793	UN	17793	GO:0106105
17797	UN	17797	GO:0016761
17801	UN	17801	GO:0050176
17805	UN	17805	GO:0008782
17809	UN	17809	GO:0046406
17813	UN	17813	GO:0009026
17817	UN	17817	GO:0103118
17821	UN	17821	GO:0050017
17825	UN	17825	GO:0004340
17833	UN	17833	GO:0030767
17837	UN	17837	GO:0047538
17841	UN	17841	GO:0033830
17845	UN	17845	GO:0008703
17853	UN	17853	GO:0050035
17861	UN	17861	GO:0004110
17873	UN	17873	GO:0015420
17877	UN	17877	GO:0016206
17881	UN	17881	GO:0016250
17885	UN	17885	GO:0018818
17889	UN	17889	GO:0050459
17897	UN	17897	GO:0018693
17905	UN	17905	GO:0008465
17909	UN	17909	GO:0050041
17913	UN	17913	GO:0009703
17917	UN	17917	GO:0016756
17921	UN	17921	GO:0047813
17925	UN	17925	GO:0050022
17929	UN	17929	GO:0001729
17933	UN	17933	GO:0033800
17937	UN	17937	GO:0008929
17941	UN	17941	GO:0047456
17945	UN	17945	GO:0018675
17949	UN	17949	GO:0047078
17953	UN	17953	GO:0000334
17957	UN	17957	GO:0050079
17969	UN	17969	GO:0047482
17973	UN	17973	GO:0004422
17977	UN	17977	GO:0050060
17985	UN	17985	GO:0047105
17989	UN	17989	GO:0106310
17993	UN	17993	GO:0047983
17997	UN	17997	GO:0043781
18001	UN	18001	GO:0050185
18005	UN	18005	GO:0047880
18009	UN	18009	GO:0106228
18013	UN	18013	GO:0050330
18017	UN	18017	GO:0047434
18021	UN	18021	GO:0047288
18029	UN	18029	GO:0004087
18033	UN	18033	GO:0018664
18037	UN	18037	GO:0047632
18041	UN	18041	GO:0048307
18045	UN	18045	GO:0047399
18049	UN	18049	GO:0003992
18053	UN	18053	GO:0004063
18057	UN	18057	GO:0050397
18061	UN	18061	GO:0030270
18065	UN	18065	GO:0015416
18069	UN	18069	GO:0047679
18073	UN	18073	GO:0004152
18077	UN	18077	GO:0030701
18081	UN	18081	GO:0050467
18085	UN	18085	GO:0051912
18089	UN	18089	GO:0004668
18093	UN	18093	GO:0017113
18097	UN	18097	GO:0050329
18101	UN	18101	GO:0018519
18105	UN	18105	GO:0005388
18109	UN	18109	GO:0047295
18121	UN	18121	GO:0047804
18125	UN	18125	GO:0008718
18129	UN	18129	GO:0047552
18133	UN	18133	GO:0004781
18137	UN	18137	GO:0033704
18141	UN	18141	GO:0047795
18145	UN	18145	GO:0004454
18149	UN	18149	GO:0047419
18153	UN	18153	GO:0047351
18159	RL	18157	GO:0004743
18161	UN	18161	GO:0050633
18165	UN	18165	GO:0018687
18169	UN	18169	GO:0008700
18173	UN	18173	GO:0050202
18177	UN	18177	GO:0050343
18181	UN	18181	GO:0004474
18189	UN	18189	GO:0009011
18197	UN	18197	GO:0050549
18201	UN	18201	GO:0004511
18205	UN	18205	GO:0050212
18209	UN	18209	GO:0047926
18213	UN	18213	GO:0047343
18217	UN	18217	GO:0019161
18221	UN	18221	GO:0047647
18229	UN	18229	GO:0047964
18237	UN	18237	GO:0047922
18245	UN	18245	GO:0004140
18253	UN	18253	GO:0004473
18257	UN	18257	GO:0004109
18261	UN	18261	GO:0043819
18269	UN	18269	GO:0047109
18273	UN	18273	GO:0050232
18277	UN	18277	GO:0018708
18281	UN	18281	GO:0016156
18285	UN	18285	GO:0047422
18289	UN	18289	GO:0047808
18293	UN	18293	GO:0050203
18297	UN	18297	GO:0047418
18301	UN	18301	GO:0003921
18305	UN	18305	GO:0047185
18309	UN	18309	GO:0047420
18313	UN	18313	GO:0046593
18317	UN	18317	GO:0047661
18321	UN	18321	GO:0052654
18325	UN	18325	GO:0034006
18329	UN	18329	GO:0047502
18333	UN	18333	GO:0050073
18337	UN	18337	GO:0004730
18341	UN	18341	GO:0050402
18349	UN	18349	GO:0050560
18353	UN	18353	GO:0005391
18357	UN	18357	GO:0050356
18361	UN	18361	GO:0047284
18365	UN	18365	GO:0046553
18369	UN	18369	GO:0004369
18373	UN	18373	GO:0035005
18377	UN	18377	GO:0050299
18381	UN	18381	GO:0047324
18385	UN	18385	GO:0018710
18389	UN	18389	GO:0047338
18393	UN	18393	GO:0047305
18397	UN	18397	GO:0050561
18401	UN	18401	GO:0050592
18405	UN	18405	GO:0000286
18413	UN	18413	GO:0047240
18417	UN	18417	GO:0047291
18421	UN	18421	GO:0008811
18425	UN	18425	GO:0052733
18433	UN	18433	GO:0018527
18437	UN	18437	GO:0050515
18441	UN	18441	GO:0033981
18445	UN	18445	GO:0003937
18449	UN	18449	GO:0030611
18453	UN	18453	GO:0015441
18457	UN	18457	GO:0008686
18461	UN	18461	GO:0047192
18465	UN	18465	GO:0050298
18469	UN	18469	GO:0047946
18473	UN	18473	GO:0003879
18477	UN	18477	GO:0045133
18481	UN	18481	GO:0018789
18485	UN	18485	GO:0047593
18493	UN	18493	GO:0047962
18497	UN	18497	GO:0034015
18501	UN	18501	GO:0000246
18505	UN	18505	GO:0050069
18509	UN	18509	GO:0016692
18513	UN	18513	GO:0050581
18521	UN	18521	GO:0030751
18525	UN	18525	GO:0052675
18529	UN	18529	GO:0052676
18533	UN	18533	GO:0036467
18537	UN	18537	GO:0018485
18541	UN	18541	GO:0030779
18545	UN	18545	GO:0047438
18549	UN	18549	GO:0004373
18553	UN	18553	GO:0050092
18557	UN	18557	GO:0047160
18561	UN	18561	GO:0050613
18565	UN	18565	GO:0050637
18569	UN	18569	GO:0018488
18581	UN	18581	GO:0047883
18585	UN	18585	GO:0004807
18589	UN	18589	GO:0008882
18593	UN	18593	GO:0008117
18597	UN	18597	GO:0015044
18601	UN	18601	GO:0047556
18605	UN	18605	GO:0050276
18609	UN	18609	GO:0043857
18613	UN	18613	GO:0018690
18617	UN	18617	GO:0004612
18621	UN	18621	GO:0045486
18625	UN	18625	GO:0047910
18629	UN	18629	GO:0003951
18633	UN	18633	GO:0004088
